Entry	Rhea ID	Organism	Protein names
Q8VCH0	RHEA:21564 RHEA:21036 RHEA:78895 RHEA:85327 RHEA:85331 RHEA:78639 RHEA:78567 RHEA:83127 RHEA:83083 RHEA:39131 RHEA:39147 RHEA:78899 RHEA:78583 RHEA:78599 RHEA:35279 RHEA:18161 RHEA:31091 RHEA:83095 RHEA:83099 RHEA:47400 RHEA:47444 RHEA:47460 RHEA:83331 RHEA:83367 RHEA:83383 RHEA:83399 RHEA:84391 RHEA:84311 RHEA:84903 RHEA:84835 RHEA:84715 RHEA:84839 RHEA:84451 RHEA:84699 RHEA:84703 RHEA:78903 RHEA:31183 RHEA:31087 RHEA:31203 RHEA:40343	Mus musculus (Mouse)	3-ketoacyl-CoA thiolase B, peroxisomal (EC 2.3.1.155) (EC 2.3.1.16) (EC 2.3.1.9) (Acetyl-CoA acyltransferase B) (Beta-ketothiolase B) (Peroxisomal 3-oxoacyl-CoA thiolase B)
Q921H8	RHEA:21564 RHEA:21036 RHEA:78895 RHEA:85327 RHEA:85331 RHEA:78639 RHEA:78567 RHEA:83127 RHEA:83083 RHEA:39131 RHEA:39147 RHEA:78899 RHEA:78583 RHEA:78599 RHEA:35279 RHEA:18161 RHEA:31091 RHEA:83095 RHEA:83099 RHEA:47400 RHEA:47444 RHEA:47460 RHEA:83331 RHEA:83367 RHEA:83383 RHEA:83399 RHEA:84391 RHEA:84311 RHEA:84903 RHEA:84835 RHEA:84715 RHEA:84839 RHEA:84451 RHEA:84699 RHEA:84703 RHEA:78903 RHEA:31183 RHEA:31087 RHEA:31203 RHEA:40343	Mus musculus (Mouse)	3-ketoacyl-CoA thiolase A, peroxisomal (EC 2.3.1.16) (Acetyl-CoA C-myristoyltransferase) (EC 2.3.1.155) (Acetyl-CoA acyltransferase A) (EC 2.3.1.9) (Beta-ketothiolase A) (Peroxisomal 3-oxoacyl-CoA thiolase A)
Q9BWD1	RHEA:21036	Homo sapiens (Human)	Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)
Q9FIK7	RHEA:21036	Arabidopsis thaliana (Mouse-ear cress)	Acetyl-CoA acetyltransferase 1 (EC 2.3.1.9) (Acetoacetyl-CoA thiolase 1) (Thiolase 1)
P07097	RHEA:21036	Shinella zoogloeoides (Crabtreella saccharophila)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Beta-ketothiolase)
P10551	RHEA:21036	Saccharomyces pastorianus (strain ATCC 76670 / Carlsberg bottom yeast no.2 / CBS 1503 / CLIB 180 / NBRC 10610 / NRRL Y-1525) (Saaz-type lager yeast) (Saccharomyces monacensis)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Ergosterol biosynthesis protein 10)
Q29RZ0	RHEA:21036 RHEA:30719	Bos taurus (Bovine)	Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q4WLA8	RHEA:21036	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	Acetyl-CoA acetyltransferase erg10A, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase erg10A) (Ergosterol biosynthesis protein 10A)
A0A1D8PH52	RHEA:21036	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Ergosterol biosynthesis protein 10)
A0A384E138	RHEA:21036	Methanothermococcus thermolithotrophicus (Methanococcus thermolithotrophicus)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
I1RMA2	RHEA:21036	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	Acetyl-CoA acetyltransferase FG05087, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase FG05087)
I1RY81	RHEA:21036	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	Acetyl-CoA acetyltransferase ERG10, cytosolic (EC 2.3.1.9) (Acetoacetyl-CoA thiolase ERG10) (ACAT) (Cytosolic thiolase ERG10) (CT) (Ergosterol biosynthesis protein 10)
P45363	RHEA:21036	Thiocystis violacea	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Beta-ketothiolase)
P45369	RHEA:21036	Allochromatium vinosum (strain ATCC 17899 / DSM 180 / NBRC 103801 / NCIMB 10441 / D) (Chromatium vinosum)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Beta-ketothiolase)
P45855	RHEA:21036	Bacillus subtilis (strain 168)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P50174	RHEA:21036	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Beta-ketothiolase)
P73825	RHEA:21036	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Beta-ketothiolase PhaA)
P76461	RHEA:21036	Escherichia coli (strain K12)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P9WG69	RHEA:21036	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) [Cleaved into: Probable acetyl-CoA acetyltransferase, propeptide removed]
Q04677	RHEA:21036	Candida tropicalis (Yeast)	Acetyl-CoA acetyltransferase IB (EC 2.3.1.9) (Peroxisomal acetoacetyl-CoA thiolase) (Thiolase IB)
Q0AVM3	RHEA:21036	Syntrophomonas wolfei subsp. wolfei (strain DSM 2245B / Goettingen)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q0KBP1	RHEA:21564 RHEA:21036	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	Beta-ketothiolase BktB (EC 2.3.1.16) (EC 2.3.1.9) (Acetyl-CoA acetyltransferase) (Acetyl-CoA acyltransferase)
Q12598	RHEA:21036	Candida tropicalis (Yeast)	Acetyl-CoA acetyltransferase IA (EC 2.3.1.9) (Peroxisomal acetoacetyl-CoA thiolase) (Thiolase IA)
Q46939	RHEA:21036	Escherichia coli (strain K12)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q5BKN8	RHEA:21036 RHEA:30719	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q6AZA0	RHEA:21036 RHEA:30719	Danio rerio (Zebrafish) (Brachydanio rerio)	Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q6GN02	RHEA:21036 RHEA:30719	Xenopus laevis (African clawed frog)	Acetyl-CoA acetyltransferase B, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase B)
Q6L8K7	RHEA:21036	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Peroxisomal acetoacetyl-CoA thiolase) (Thiolase)
Q6NU46	RHEA:21036 RHEA:30719	Xenopus laevis (African clawed frog)	Acetyl-CoA acetyltransferase A, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase A)
Q86AD9	RHEA:21036	Dictyostelium discoideum (Social amoeba)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q8HXY6	RHEA:21036 RHEA:30719	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q9UQW6	RHEA:21036	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Ergosterol biosynthesis protein 10)
Q9ZHI1	RHEA:21036	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
A0AAD6NF83	RHEA:21036	Drechslerella dactyloides (Nematode-trapping fungus) (Arthrobotrys dactyloides)	Acetyl-CoA acetyltransferase Dda_8119 (EC 2.3.1.9)
A0R1Y7	RHEA:21036	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
O26884	RHEA:21036	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P44873	RHEA:21036	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P46707	RHEA:21036	Mycobacterium leprae (strain TN)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P54810	RHEA:21036	Paracoccus denitrificans	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P66927	RHEA:21036	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
P9WG68	RHEA:21036	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	Probable acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q18AR0	RHEA:21036	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q2FJQ9	RHEA:21036	Staphylococcus aureus (strain USA300)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q2G124	RHEA:21036	Staphylococcus aureus (strain NCTC 8325 / PS 47)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q2YVF5	RHEA:21036	Staphylococcus aureus (strain bovine RF122 / ET3-1)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
