Entry	Reviewed	Organism	Protein names	EC number	Rhea ID
Q7XZQ8	reviewed	Petroselinum crispum (Parsley) (Petroselinum hortense)	Flavone synthase (EC 1.14.20.5) (Flavone synthase I)	1.14.20.5	RHEA:10448
