Entry	Rhea ID	Organism	Protein names
Q9SEK3	RHEA:22740 RHEA:16125 RHEA:17825	Spinacia oleracea (Spinach)	Hexokinase-1 (EC 2.7.1.1) (SoHxK1)
Q9SQ76	RHEA:22740 RHEA:16125 RHEA:17825	Solanum tuberosum (Potato)	Hexokinase-2 (EC 2.7.1.1) (StHK2)
Q9X1I0	RHEA:17825	Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)	Glucokinase (EC 2.7.1.2) (ATP-dependent glucokinase) (ATP-GLK) (Glucose kinase)
Q9YA47	RHEA:17825	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	Glucokinase (EC 2.7.1.2) (ATP-dependent glucokinase) (ATP-GLK) (Glucose kinase)
A0A8F5SIS3	RHEA:17329	Salvia officinalis (Sage)	(+)-borneol dehydrogenase 1 (SoBDH1) (EC 1.1.1.198)
A0A8F5XX49	RHEA:17329	Salvia officinalis (Sage)	(+)-borneol dehydrogenase 2 (SoBDH2) (EC 1.1.1.198)
A1ADR4	RHEA:17825	Escherichia coli O1:K1 / APEC	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A3MUZ0	RHEA:17825	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	Glucokinase (EC 2.7.1.2) (ATP-dependent glucokinase) (ATP-GLK) (Glucose kinase)
A7ZPJ8	RHEA:17825	Escherichia coli O139:H28 (strain E24377A / ETEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A8A2P2	RHEA:17825	Escherichia coli O9:H4 (strain HS)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B1IX74	RHEA:17825	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P06622	RHEA:17337	Pseudomonas putida (Arthrobacter siderocapsulatus)	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
P08127	RHEA:17337	Pseudomonas putida (Arthrobacter siderocapsulatus)	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
P0A4E1	RHEA:17825	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	Glucokinase (EC 2.7.1.2) (Glucose kinase) (ORF 3)
P0A4E2	RHEA:17825	Streptomyces lividans	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P0A6V9	RHEA:17825	Escherichia coli O157:H7	Glucokinase (EC 2.7.1.2) (Glucose kinase)
