Entry	Rhea ID	Organism	Protein names
A0A386JV86	RHEA:68844	Nezara viridula (Southern green stink bug) (Cimex viridulus)	IDS-type sesquiterpene synthase (NvIDS1) (NvTPS) (EC 2.5.1.-)
E5Y7I4	RHEA:68604	Bilophila wadsworthia (strain 3_1_6)	(2S)-3-sulfopropanediol sulfolyase (EC 4.4.1.41) ((S)-DHPS sulfolyase)
Q54TW4	RHEA:58172 RHEA:27425 RHEA:27421 RHEA:68712	Dictyostelium discoideum (Social amoeba)	Beta-pinacene synthase (PcS) (EC 4.2.3.-) (EC 4.2.3.200) (EC 4.2.3.46) (EC 4.2.3.47) (Terpene synthase 5)
Q54YE2	RHEA:73983 RHEA:27425 RHEA:68824 RHEA:68708 RHEA:16965	Dictyostelium discoideum (Social amoeba)	Terpene synthase 9 (EC 4.2.3.-) (EC 4.2.3.15) (EC 4.2.3.47)
Q86II4	RHEA:73951 RHEA:73963 RHEA:73979 RHEA:32691 RHEA:68824 RHEA:68708 RHEA:16965	Dictyostelium discoideum (Social amoeba)	Terpene synthase 3 (EC 4.2.3.-) (EC 4.2.3.106) (EC 4.2.3.15)
A0A1V0QSG1	RHEA:68824	Cannabis sativa (Hemp) (Marijuana)	(Z)-beta-ocimene synthase TPS13PK, chloroplastic (EC 4.2.3.228) (Terpene synthase 13PK) (CsTPS13PK)
A0A1V0QSH1	RHEA:32691 RHEA:68824	Cannabis sativa (Hemp) (Marijuana)	(E)-beta-ocimene synthase TPS6FN (EC 4.2.3.106) ((Z)-beta-ocimene synthase TPS6FN) (EC 4.2.3.228) (Terpene synthase 6FN) (CsTPS6FN)
F0ZDD0	RHEA:27425 RHEA:68712 RHEA:27421	Dictyostelium purpureum (Slime mold)	Terpene synthase 6 (EC 4.2.3.-) (EC 4.2.3.46) (EC 4.2.3.47)
F0ZL92	RHEA:27425 RHEA:68712 RHEA:74143 RHEA:28294	Dictyostelium purpureum (Slime mold)	Terpene synthase 2 (EC 4.2.3.-) (EC 4.2.3.47) (EC 4.2.3.57)
Q55E23	RHEA:27421 RHEA:32691 RHEA:68824	Dictyostelium discoideum (Social amoeba)	Terpene synthase 1 (EC 4.2.3.-) (EC 4.2.3.106) (EC 4.2.3.46)
Q7KWU0	RHEA:53632 RHEA:68824 RHEA:68708	Dictyostelium discoideum (Social amoeba)	Terpene synthase 2 (EC 4.2.3.-) (EC 4.2.3.161)
F0ZK52	RHEA:68712 RHEA:68716	Dictyostelium purpureum (Slime mold)	Terpene synthase 9 (EC 4.2.3.-)
F1A1D4	RHEA:68712	Dictyostelium purpureum (Slime mold)	Terpene synthase 4 (EC 4.2.3.-)
