Entry	Rhea ID	Organism	Protein names
F2XF98	RHEA:32543	Picea engelmannii x Picea glauca (Hybrid white spruce)	1,8-cineole synthase, chloroplastic (EC 4.2.3.108) (Terpene synthase TPS-Cin) (PgxeTPS-Cin)
F2XFA2	RHEA:32543	Picea glauca (White spruce) (Pinus glauca)	1,8-cineole synthase, chloroplastic (EC 4.2.3.108) (Terpene synthase TPS-Cin) (PgTPS-Cin)
G5CV45	RHEA:31811	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	Viridiflorene synthase (EC 4.2.3.88) (Terpene synthase 32) (SlTPS32) (EC 4.2.3.-)
G5CV46	RHEA:31811	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	Sesquiterpene synthase 31 (SlTPS31) (Viridiflorene synthase TPS31) (EC 4.2.3.88)
J9PY59	RHEA:58456 RHEA:32059	Rubrobacter radiotolerans (Arthrobacter radiotolerans)	Mannosylglycerate hydrolase (MG hydrolase) (MgH) (EC 3.2.1.170)
Q49SP7	RHEA:32031	Pogostemon cablin (Patchouli) (Mentha cablin)	Gamma-curcumene synthase (EC 4.2.3.94) (PatTpsA)
Q72K04	RHEA:58456 RHEA:32059	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	Mannosylglycerate hydrolase (MG hydrolase) (MgH) (EC 3.2.1.170)
Q7YS44	RHEA:31979 RHEA:24468 RHEA:69819 RHEA:58720 RHEA:10796	Pan troglodytes (Chimpanzee)	Flavin-containing monooxygenase 3 (EC 1.14.13.148) (EC 1.14.13.32) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 3) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase)
Q8SPQ7	RHEA:31979 RHEA:24468 RHEA:69819 RHEA:58720 RHEA:10796	Macaca mulatta (Rhesus macaque)	Flavin-containing monooxygenase 3 (EC 1.14.13.148) (EC 1.14.13.32) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 3) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase)
Q8VWZ7	RHEA:32495	Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)	Geraniol 8-hydroxylase (EC 1.14.14.83) (Cytochrome P450 76B6) (Geraniol 10-hydroxylase) (CrG10H)
Q95LA1	RHEA:31979 RHEA:24468 RHEA:69819 RHEA:58720 RHEA:10796	Canis lupus familiaris (Dog) (Canis familiaris)	Flavin-containing monooxygenase 3 (EC 1.14.13.148) (EC 1.14.13.32) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 3) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase)
A0A0B5RNJ4	RHEA:31979	Myroides profundi	Trimethylamine monooxygenase (TMA monooxygenase) (Tmm) (EC 1.14.13.148)
A0A0C3FBR2	RHEA:31811	Piloderma croceum (strain F 1598)	Sesquiterpene synthase PILCRDRAFT_825684 (EC 4.2.3.-) (EC 4.2.3.88) (Terpene cyclase PILCRDRAFT_825684)
A0A0C9VD04	RHEA:31811	Sphaerobolus stellatus (strain SS14)	Sesquiterpene synthase M422DRAFT_47084 (EC 4.2.3.-) (EC 4.2.3.88) (Terpene cyclase M422DRAFT_47084)
A0A5Q0QNJ2	RHEA:31811	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	viridiflorene synthase Agr2 (EC 4.2.3.88) (Sesquiterpene synthase Agr2) (Terpene cyclase Agr2)
A0A5Q0QSI8	RHEA:31811	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	Sesquiterpene synthase Agr5 (EC 4.2.3.-) (EC 4.2.3.88) (Terpene cyclase Agr5)
A3VVZ4	RHEA:31979	Roseovarius sp. (strain 217)	Trimethylamine monooxygenase (TMA monooxygenase) (Tmm) (EC 1.14.13.148)
B6VJS4	RHEA:32103	Vitis vinifera (Grape)	Trans-resveratrol di-O-methyltransferase (EC 2.1.1.240) (Resveratrol O-methyltransferase) (ROMT) (VvROMT)
D8T3S4	RHEA:58456 RHEA:32059	Selaginella moellendorffii (Gemmiferous spikemoss) (Kungiselaginella moellendorffii)	Mannosylglycerate hydrolase MGH2 (EC 3.2.1.170)
E6UIS7	RHEA:32531	Hominimerdicola alba (strain ATCC 27210 / DSM 20455 / JCM 14654 / NCDO 2250 / 7) (Ruminococcus albus)	4-O-beta-D-mannosyl-D-glucose phosphorylase (MGP) (Mannosylglucose phosphorylase) (EC 2.4.1.281) (RaMP1)
O81191	RHEA:32543	Salvia officinalis (Sage)	1,8-cineole synthase, chloroplastic (SCS) (EC 4.2.3.108)
O81193	RHEA:32547	Salvia officinalis (Sage)	(+)-sabinene synthase, chloroplastic (SSS) (EC 4.2.3.110)
Q1V023	RHEA:31979	Pelagibacter ubique (strain HTCC1002)	Trimethylamine monooxygenase (TMA monooxygenase) (Tmm) (EC 1.14.13.148)
Q43255	RHEA:31919	Zea mays (Maize)	Indolin-2-one monooxygenase (EC 1.14.14.157) (Cytochrome P450 71C2) (Protein benzoxazineless 3)
Q43257	RHEA:31899	Zea mays (Maize)	indole-2-monooxygenase (EC 1.14.14.153) (Cytochrome P450 71C4) (Protein benzoxazineless 2)
Q5LT63	RHEA:31979	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	Trimethylamine monooxygenase (TMA monooxygenase) (Tmm) (EC 1.14.13.148)
B5GS26	RHEA:32015	Streptomyces clavuligerus	(-)-delta-cadinene synthase (EC 4.2.3.97)
Q5LH68	RHEA:32531	Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / LMG 10263 / NCTC 9343 / Onslow / VPI 2553 / EN-2)	4-O-beta-D-mannosyl-D-glucose phosphorylase (MGP) (Mannosylglucose phosphorylase) (EC 2.4.1.281)
