Entry	Rhea ID	Organism	Protein names
Q5R574	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q6UGB2	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Sus scrofa (Pig)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q7X2C7	RHEA:49096	Rubrivivax gelatinosus (Rhodocyclus gelatinosus) (Rhodopseudomonas gelatinosa)	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase (MPE cyclase) (EC 1.21.98.3)
Q8A947	RHEA:47652 RHEA:47648 RHEA:25197	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)	D-ribitol-5-phosphate phosphatase (EC 3.1.3.-) (5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase) (EC 3.1.3.104)
Q9P6N2	RHEA:47648 RHEA:24580 RHEA:46084 RHEA:66376	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Pdp3-interacting factor 1 (EC 3.1.3.50)
Q9UUH4	RHEA:55244 RHEA:47056	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	C-4 methylsterol oxidase erg25 (EC 1.14.18.-) (Ergosterol biosynthetic protein 25) (Sterol-C4-methyl oxidase erg25) (SMO)
A0A5Q0QMX1	RHEA:33107 RHEA:47052 RHEA:56556	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	Sesquiterpene synthase Agr8 (EC 4.2.3.-) (EC 4.2.3.126) (EC 4.2.3.198) (Terpene cyclase Agr8)
P13453	RHEA:48996	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	3-methylcatechol 2,3-dioxygenase (EC 1.13.11.-)
P27098	RHEA:48568 RHEA:48980 RHEA:48572 RHEA:35055 RHEA:51880	Pseudomonas sp. (strain P51)	Chlorocatechol 1,2-dioxygenase (EC 1.13.11.-) (Chlorocatechol 1,2-dioxygenase II)
Q2YIQ1	RHEA:49624	Brucella abortus (strain 2308)	Erythritol kinase (EC 2.7.1.215)
Q55373	RHEA:49096	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase (MPE cyclase) (EC 1.21.98.3)
Q59702	RHEA:47936	Pseudomonas putida (Arthrobacter siderocapsulatus)	4-hydroxybenzaldehyde dehydrogenase (NADP(+)) (PHBDD) (EC 1.2.1.96)
Q5SBP7	RHEA:29483 RHEA:47052	Ocimum basilicum (Sweet basil)	Selinene synthase (EC 4.2.3.198)
Q9RFD3	RHEA:49096	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) (Rhodobacter sphaeroides)	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase (MPE cyclase) (EC 1.21.98.3)
