Entry	Rhea ID	Organism	Protein names
Q46EH3	RHEA:45204	Methanosarcina barkeri (strain Fusaro / DSM 804)	Methanol--corrinoid protein co-methyltransferase (EC 2.1.1.90) (Methanol:corrinoid methyltransferase 1 subunit of 50 kDa) (MT1 subunit 50 kDa)
Q5E9J5	RHEA:23984 RHEA:46740	Bos taurus (Bovine)	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)
Q6ERW7	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 8C (OsCAD8C) (EC 1.1.1.195)
Q7SXF1	RHEA:23984 RHEA:46740	Danio rerio (Zebrafish) (Brachydanio rerio)	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)
Q8WMV1	RHEA:18561 RHEA:46456 RHEA:46812	Bos taurus (Bovine)	Delta(14)-sterol reductase TM7SF2 (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (Sterol C14-reductase) (Transmembrane 7 superfamily member 2)
Q9CAI3	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Arabidopsis thaliana (Mouse-ear cress)	Probable cinnamyl alcohol dehydrogenase 1 (AtCAD1) (EC 1.1.1.195)
Q9HTF3	RHEA:45700	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
Q9HTF4	RHEA:45700	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Glycine betaine monooxygenase oxygenase subunit (EC 1.14.13.251) (Glycine betaine catabolism A)
A0A0H2ZIF3	RHEA:45700	Pseudomonas aeruginosa (strain UCBPP-PA14)	Glycine betaine monooxygenase oxygenase subunit (EC 1.14.13.251) (Glycine betaine catabolism A)
A0A0H2ZJB2	RHEA:45700	Pseudomonas aeruginosa (strain UCBPP-PA14)	Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B)
D3V9Q4	RHEA:45732	Xenorhabdus nematophila (strain ATCC 19061 / DSM 3370 / CCUG 14189 / LMG 1036 / NCIMB 9965 / AN6)	L-tyrosine isonitrile synthase (EC 4.1.99.24) (Rhabduscin biosynthesis protein PvcA)
O22380	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Lolium perenne (Perennial ryegrass)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
O64969	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Eucalyptus globulus (Tasmanian blue gum)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
O82035	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Picea abies (Norway spruce) (Picea excelsa)	Probable cinnamyl alcohol dehydrogenase 2 (CAD 2) (EC 1.1.1.195)
O82056	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Saccharum officinarum (Sugarcane)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
P12992	RHEA:46916 RHEA:46912	Heliothis virescens (Tobacco budworm moth)	Juvenile hormone esterase (JH esterase) (EC 3.1.1.59)
P31655	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Eucalyptus gunnii (Cider gum)	Probable cinnamyl alcohol dehydrogenase 2 (CAD 2) (EC 1.1.1.195)
P31656	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Medicago sativa (Alfalfa)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
