Entry	Rhea ID	Organism	Protein names
F9ULL2	RHEA:33807 RHEA:33227 RHEA:75055	Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) (Lactobacillus plantarum)	Phenolic acid decarboxylase (PDC) (EC 4.1.1.102) (Hydroxycinnamic acid decarboxylase)
H9L9E5	RHEA:33991	Eleutherococcus trifoliatus (Climbing ginseng) (Zanthoxylum trifoliatum)	Sesquiterpene synthase Cop (Alpha-copaene synthase) (EtCop) (EC 4.2.3.133)
J7LP58	RHEA:33991 RHEA:56556	Phyla dulcis (Aztec sweet herb) (Lippia dulcis)	Bifunctional sesquiterpene synthase 1 (Alpha-copaene synthase) (EC 4.2.3.133) (Delta-cadinene synthase) (EC 4.2.3.-) (Terpene synthase 1) (LdTPS1)
O16881	RHEA:35463	Caenorhabditis elegans	3beta-hydroxysteroid dehydrogenase dhs-16 (EC 1.1.1.-)
Q8G907	RHEA:34275	Niallia circulans (Bacillus circulans)	S-adenosyl-L-methionine-dependent 2-deoxy-scyllo-inosamine dehydrogenase (EC 1.1.99.38) (Butirosin biosynthesis protein N) (Radical S-adenosylmethionine dehydrogenase BtrN) (RS dehydrogenase BtrN) (Radical SAM dehydrogenase BtrN)
Q9SWR5	RHEA:31723 RHEA:35487	Glycine max (Soybean) (Glycine hispida)	2-hydroxyisoflavanone synthase (EC 1.14.14.87) (Cytochrome P450 93C1v2) (Isoflavone synthase 2)
G4XV71	RHEA:31723 RHEA:35487	Glycyrrhiza uralensis (Chinese licorice) (Glycyrrhiza shiheziensis)	2-hydroxyisoflavanone synthase (2HI synthase) (EC 1.14.14.87) (Cytochrome P450 93C2) (Isoflavonoid synthase)
J7LH11	RHEA:34503	Phyla dulcis (Aztec sweet herb) (Lippia dulcis)	(+)-epi-alpha-bisabolol synthase (EC 4.2.3.138) (Terpene synthase 8) (LdTPS8)
O17397	RHEA:36391 RHEA:33919 RHEA:36399	Caenorhabditis elegans	Delta(24)-sterol reductase homolog dhcr-24 (EC 1.3.1.72) (Dehydrocholesterol reductase dhcr-24) (Diminuto-like protein)
Q33DV3	RHEA:34291 RHEA:34295	Antirrhinum majus (Garden snapdragon)	Chalcone 4'-O-glucosyltransferase (4'CGT) (Am4'CGT) (EC 2.4.1.286)
Q55E32	RHEA:15281 RHEA:33999	Dictyostelium discoideum (Social amoeba)	Probable 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase (EC 5.3.3.5) (Cholestenol Delta-isomerase) (Delta(8)-Delta(7) sterol isomerase) (D8-D7 sterol isomerase) (Emopamil-binding protein homolog)
Q9KPX2	RHEA:33227 RHEA:33807 RHEA:75055	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	Phenolic acid decarboxylase (PAD) (EC 4.1.1.102)
