Entry	Rhea ID	Organism	Protein names
P25358	RHEA:32727 RHEA:35319 RHEA:35315 RHEA:35327 RHEA:36507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Fatty acid elongase 2 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELO2) (Elongation of fatty acids protein 2) (Fenpropimorph resistance protein 1) (Glucan synthesis protein 1) (Very-long-chain 3-oxoacyl-CoA synthase 2) (v-SNARE bypass mutant gene 2 protein)
P30839	RHEA:16185 RHEA:49832 RHEA:36135 RHEA:33739 RHEA:39015 RHEA:44016 RHEA:44020 RHEA:44168 RHEA:44104 RHEA:44172 RHEA:44100 RHEA:44108 RHEA:24216	Rattus norvegicus (Rat)	Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 4) (Fatty aldehyde dehydrogenase) (Microsomal aldehyde dehydrogenase) (msALDH)
P32784	RHEA:15325 RHEA:17657 RHEA:35723 RHEA:44188 RHEA:37195 RHEA:37199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Glycerol-3-phosphate O-acyltransferase 1 (G-3-P acyltransferase 1) (GPAT 1) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 1) (DHAP-AT 1) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 1) (Suppressor of choline-transport mutants 1)
P36148	RHEA:15325 RHEA:17657 RHEA:35723 RHEA:44188 RHEA:37195 RHEA:37199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Glycerol-3-phosphate O-acyltransferase 2 (G-3-P acyltransferase 2) (GPAT 2) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 2) (DHAP-AT 2) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 2)
P38418	RHEA:22780 RHEA:34495	Arabidopsis thaliana (Mouse-ear cress)	Lipoxygenase 2, chloroplastic (AtLOX2) (EC 1.13.11.12)
P38419	RHEA:22780 RHEA:34495	Oryza sativa subsp. japonica (Rice)	Lipoxygenase 7, chloroplastic (EC 1.13.11.12)
P40319	RHEA:32727 RHEA:35319 RHEA:35315 RHEA:35327 RHEA:36507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Fatty acid elongase 3 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELO3) (Affecting plasma membrane ATPase activity protein 1) (Elongation of fatty acids protein 3) (Suppressor of RAD3 essential function protein 1) (Suppressor of Rvs161 and Rvs167 mutations protein 4) (Very-long-chain 3-oxoacyl-CoA synthase 3) (v-SNARE bypass mutant gene 1 protein)
P43353	RHEA:11888 RHEA:16185 RHEA:10652 RHEA:69763 RHEA:44100 RHEA:69759 RHEA:33739 RHEA:59920 RHEA:69767 RHEA:67248 RHEA:36135 RHEA:11840 RHEA:80815 RHEA:59908 RHEA:59904 RHEA:80819 RHEA:59916 RHEA:60692 RHEA:59912 RHEA:21660	Homo sapiens (Human)	Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7) (Aldehyde dehydrogenase 7) (Long-chain fatty aldehyde dehydrogenase) (EC 1.2.1.48) (Medium-chain fatty aldehyde dehydrogenase)
P47740	RHEA:16185 RHEA:49832 RHEA:33739 RHEA:44100 RHEA:36135 RHEA:39015 RHEA:44016 RHEA:44020 RHEA:44168 RHEA:44104 RHEA:44172 RHEA:44108 RHEA:24216	Mus musculus (Mouse)	Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 3) (Fatty aldehyde dehydrogenase)
P51648	RHEA:16185 RHEA:49832 RHEA:36135 RHEA:33739 RHEA:39015 RHEA:44016 RHEA:44020 RHEA:44168 RHEA:44104 RHEA:44172 RHEA:44100 RHEA:44108 RHEA:24216	Homo sapiens (Human)	Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 10) (Fatty aldehyde dehydrogenase) (Microsomal aldehyde dehydrogenase)
