Entry	Rhea ID	Organism	Protein names
P51659	RHEA:26526 RHEA:32711 RHEA:45812 RHEA:39235 RHEA:39223 RHEA:39211 RHEA:39199 RHEA:83119 RHEA:39271 RHEA:84379 RHEA:79187 RHEA:78871 RHEA:85335 RHEA:85339 RHEA:78635 RHEA:78563 RHEA:83123 RHEA:86175 RHEA:84383 RHEA:79191 RHEA:78931 RHEA:39187 RHEA:39175 RHEA:39155 RHEA:39159 RHEA:78643 RHEA:39259 RHEA:39247 RHEA:86491 RHEA:86587 RHEA:86595 RHEA:87091 RHEA:87095 RHEA:87111 RHEA:87115 RHEA:39327 RHEA:39463 RHEA:39315 RHEA:39451 RHEA:84915 RHEA:84807 RHEA:84919 RHEA:84811 RHEA:84823 RHEA:78935 RHEA:78579 RHEA:78595 RHEA:78607 RHEA:40243 RHEA:78667 RHEA:86171 RHEA:86179 RHEA:86183 RHEA:86187 RHEA:86191 RHEA:86195 RHEA:86199 RHEA:86203 RHEA:86207 RHEA:84387 RHEA:84307 RHEA:84867 RHEA:84795 RHEA:84871 RHEA:84803 RHEA:84875 RHEA:84815 RHEA:84831 RHEA:78867 RHEA:44024 RHEA:45992 RHEA:40187 RHEA:78875 RHEA:78671 RHEA:45832 RHEA:40191 RHEA:40255 RHEA:40263 RHEA:18933 RHEA:47088	Homo sapiens (Human)	Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) (Short chain dehydrogenase/reductase family 8C member 1) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]
P51660	RHEA:18933 RHEA:47088 RHEA:26526 RHEA:32711 RHEA:45812 RHEA:39235 RHEA:39223 RHEA:39211 RHEA:39199 RHEA:83119 RHEA:39271 RHEA:84379 RHEA:79187 RHEA:78871 RHEA:85335 RHEA:85339 RHEA:78635 RHEA:78563 RHEA:83123 RHEA:86175 RHEA:84383 RHEA:79191 RHEA:78931 RHEA:39187 RHEA:39175 RHEA:39155 RHEA:39159 RHEA:78643 RHEA:39259 RHEA:39247 RHEA:86491 RHEA:86587 RHEA:86595 RHEA:87091 RHEA:87095 RHEA:87111 RHEA:87115 RHEA:39327 RHEA:39463 RHEA:39315 RHEA:39451 RHEA:84915 RHEA:84807 RHEA:84919 RHEA:84811 RHEA:84823 RHEA:78935 RHEA:78579 RHEA:78595 RHEA:78607 RHEA:40243 RHEA:78667 RHEA:86171 RHEA:86179 RHEA:86183 RHEA:86187 RHEA:86191 RHEA:86195 RHEA:86199 RHEA:86203 RHEA:86207 RHEA:84387 RHEA:84307 RHEA:84867 RHEA:84795 RHEA:84871 RHEA:84803 RHEA:84875 RHEA:84815 RHEA:84831 RHEA:78867 RHEA:44024 RHEA:45992 RHEA:40187 RHEA:78875 RHEA:78671 RHEA:45832 RHEA:40191 RHEA:40255 RHEA:40263	Mus musculus (Mouse)	Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]
P83223	RHEA:77903	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	Fumarate reductase (cytochrome) (EC 1.3.2.4) (Flavocytochrome c) (FL cyt) (Flavocytochrome c3) (Fcc3)
P97852	RHEA:26526 RHEA:32711 RHEA:45812 RHEA:39235 RHEA:39223 RHEA:39211 RHEA:39199 RHEA:83119 RHEA:39271 RHEA:84379 RHEA:79187 RHEA:78871 RHEA:85335 RHEA:85339 RHEA:78635 RHEA:78563 RHEA:83123 RHEA:86175 RHEA:84383 RHEA:79191 RHEA:78931 RHEA:39187 RHEA:39175 RHEA:39155 RHEA:39159 RHEA:78643 RHEA:39259 RHEA:39247 RHEA:86491 RHEA:86587 RHEA:86595 RHEA:87091 RHEA:87095 RHEA:87111 RHEA:87115 RHEA:39327 RHEA:39463 RHEA:39315 RHEA:39451 RHEA:84915 RHEA:84807 RHEA:84919 RHEA:84811 RHEA:84823 RHEA:78935 RHEA:78579 RHEA:78595 RHEA:78607 RHEA:40243 RHEA:78667 RHEA:86171 RHEA:86179 RHEA:86183 RHEA:86187 RHEA:86191 RHEA:86195 RHEA:86199 RHEA:86203 RHEA:86207 RHEA:84387 RHEA:84307 RHEA:84867 RHEA:84795 RHEA:84871 RHEA:84803 RHEA:84875 RHEA:84815 RHEA:84831 RHEA:78867 RHEA:44024 RHEA:45992 RHEA:40187 RHEA:78875 RHEA:78671 RHEA:45832 RHEA:40191 RHEA:40255 RHEA:40263 RHEA:18933 RHEA:47088	Rattus norvegicus (Rat)	Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]
Q07WU7	RHEA:77903	Shewanella frigidimarina (strain NCIMB 400)	Fumarate reductase (cytochrome) (EC 1.3.2.4) (Flavocytochrome c) (Flavocytochrome c3) (Fcc3) (Soluble fumarate reductase)
Q2QWU2	RHEA:67196 RHEA:67200 RHEA:67204 RHEA:67208	Oryza sativa subsp. japonica (Rice)	Histone deacetylase 10, chloroplastic (OsHDAC10) (EC 3.5.1.-) (N-acetylserotonin deacetylase)
Q5E9N4	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Bos taurus (Bovine)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q64602	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047 RHEA:70051	Rattus norvegicus (Rat)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q6PCE3	RHEA:16769 RHEA:70911 RHEA:70899 RHEA:70903 RHEA:70907	Homo sapiens (Human)	Glucose 1,6-bisphosphate synthase (EC 2.7.1.106) (PMMLP) (Phosphoglucomutase-2-like 1)
Q6VMW1	RHEA:73079 RHEA:73127 RHEA:73123 RHEA:73119 RHEA:31539 RHEA:73115 RHEA:73071 RHEA:73075	Mentha piperita (Peppermint) (Mentha aquatica x Mentha spicata)	Flavonoid 7-O-methyltransferase 1B (MpOMT1B) (EC 2.1.1.-) (7,8,4'-trihydroxy-flavone 7-O-methyltransferase) (EC 2.1.1.-) (Apigenin 7-O-methyltransferase) (EC 2.1.1.-) (Isorhamnetin 7-O-methyltransferase) (EC 2.1.1.-) (Kaempferol 7-O-methyltransferase) (EC 2.1.1.-) (Luteolin 7-O-methyltransferase) (EC 2.1.1.-) (Naringenin 7-O-methyltransferase) (EC 2.1.1.232) (Quercetin 7-O-methyltransferase) (EC 2.1.1.-) (Scutellarein 7-O-methyltransferase) (EC 2.1.1.-)
Q6VMW2	RHEA:73071 RHEA:73075 RHEA:73115 RHEA:31539 RHEA:73119 RHEA:73123 RHEA:73127 RHEA:73079	Mentha piperita (Peppermint) (Mentha aquatica x Mentha spicata)	Flavonoid 7-O-methyltransferase 1A (MpOMT1A) (EC 2.1.1.-) (7,8,4'-trihydroxy-flavone 7-O-methyltransferase) (EC 2.1.1.-) (Apigenin 7-O-methyltransferase) (EC 2.1.1.-) (Isorhamnetin 7-O-methyltransferase) (EC 2.1.1.-) (Kaempferol 7-O-methyltransferase) (EC 2.1.1.-) (Luteolin 7-O-methyltransferase) (EC 2.1.1.-) (Naringenin 7-O-methyltransferase) (EC 2.1.1.232) (Quercetin 7-O-methyltransferase) (EC 2.1.1.-) (Scutellarein 7-O-methyltransferase) (EC 2.1.1.-)
Q7RW48	RHEA:19229 RHEA:50916 RHEA:68868 RHEA:68872 RHEA:68876 RHEA:68880 RHEA:68884 RHEA:68888 RHEA:68892 RHEA:68896 RHEA:68900 RHEA:68904 RHEA:68908 RHEA:68912 RHEA:68916 RHEA:68920 RHEA:68924 RHEA:68928 RHEA:68932 RHEA:68936	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Carboxylic acid reductase (CAR) (EC 1.2.1.-) (EC 1.2.1.30) (Aryl aldehyde:NADP oxidoreductase)
