Entry	Rhea ID	Organism	Protein names
Q148L6	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Bos taurus (Bovine)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q15493	RHEA:10440	Homo sapiens (Human)	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)
Q5R5J5	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q642M9	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Danio rerio (Zebrafish) (Brachydanio rerio)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q64374	RHEA:10440	Mus musculus (Mouse)	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)
Q6DF30	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q6DKE0	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Xenopus laevis (African clawed frog)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q6SSJ6	RHEA:11480	Comamonas testosteroni (Pseudomonas testosteroni)	3-hydroxybenzoate 4-monooxygenase (EC 1.14.13.23) (3-hydroxybenzoate 4-hydroxylase) (M-hydroxybenzoate hydroxylase)
Q7JK39	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Macaca fuscata fuscata (Japanese macaque)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase) (Jmo2DD)
Q7SIC9	RHEA:10508	Zea mays (Maize)	Transketolase, chloroplastic (TK) (EC 2.2.1.1)
Q8BWN8	RHEA:11516 RHEA:40575	Mus musculus (Mouse)	Peroxisomal succinyl-coenzyme A thioesterase (EC 3.1.2.3) (Acyl-coenzyme A thioesterase 4) (Acyl-CoA thioesterase 4) (PTE-2b) (Peroxisomal acyl coenzyme A thioester hydrolase Ib) (Peroxisomal long-chain acyl-CoA thioesterase Ib) (PTE-Ib)
