Entry	Rhea ID	Organism	Protein names
B1M5I6	RHEA:34947	Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B1X9D1	RHEA:34947	Escherichia coli (strain K12 / DH10B)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B1ZB17	RHEA:34947	Methylorubrum populi (strain ATCC BAA-705 / NCIMB 13946 / BJ001) (Methylobacterium populi)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B5XXN2	RHEA:34947	Klebsiella variicola (strain 342) (Klebsiella pneumoniae)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B6I986	RHEA:34947	Escherichia coli (strain SE11)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7KWT5	RHEA:34947	Methylorubrum extorquens (strain CM4 / NCIMB 13688) (Methylobacterium extorquens)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7LFC0	RHEA:34947	Escherichia coli (strain 55989 / EAEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7M8Z5	RHEA:34947	Escherichia coli O8 (strain IAI1)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7MIF7	RHEA:34947	Escherichia coli O45:K1 (strain S88 / ExPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7MTF3	RHEA:34947	Escherichia coli O81 (strain ED1a)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7N3G6	RHEA:34947	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7NLB6	RHEA:34947	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B7UNZ3	RHEA:34947	Escherichia coli O127:H6 (strain E2348/69 / EPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B8H1Q2	RHEA:34947	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
B9JLT7	RHEA:34947	Rhizobium rhizogenes (strain K84 / ATCC BAA-868) (Agrobacterium radiobacter)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C4ZQD8	RHEA:34947	Escherichia coli (strain K12 / MC4100 / BW2952)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C5B0U7	RHEA:34947	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C5CN81	RHEA:34947	Variovorax paradoxus (strain S110)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C6EHJ7	RHEA:34947	Escherichia coli (strain B / BL21-DE3)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C6UFC1	RHEA:34947	Escherichia coli (strain B / REL606)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C7CM34	RHEA:34947	Methylorubrum extorquens (strain DSM 6343 / CIP 106787 / DM4) (Methylobacterium extorquens)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C8TNC0	RHEA:34947	Escherichia coli O26:H11 (strain 11368 / EHEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C8U5H2	RHEA:34947	Escherichia coli O103:H2 (strain 12009 / EHEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C8UMM6	RHEA:34947	Escherichia coli O111:H- (strain 11128 / EHEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C9QZ66	RHEA:34947	Escherichia coli (strain ATCC 33849 / DSM 4235 / NCIMB 12045 / K12 / DH1)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
C9Y0S5	RHEA:34947	Cronobacter turicensis (strain DSM 18703 / CCUG 55852 / LMG 23827 / z3032)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D0LI57	RHEA:34947	Haliangium ochraceum (strain DSM 14365 / JCM 11303 / SMP-2)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D2AC41	RHEA:34947	Shigella flexneri serotype X (strain 2002017)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D2NGI7	RHEA:34947	Escherichia coli O150:H5 (strain SE15)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D3H123	RHEA:34947	Escherichia coli O44:H18 (strain 042 / EAEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D3QPK3	RHEA:34947	Escherichia coli O55:H7 (strain CB9615 / EPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D3RKL2	RHEA:34947	Klebsiella variicola (strain At-22)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D4GEU6	RHEA:34947	Pantoea ananatis (strain LMG 20103)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D5CE34	RHEA:34947	Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCTC 10005 / WDCM 00083 / NCDC 279-56)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D5CZH0	RHEA:34947	Escherichia coli O18:K1:H7 (strain IHE3034 / ExPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
D5VGV2	RHEA:34947	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
