Entry	Rhea ID	Organism	Protein names
O70473	RHEA:15937 RHEA:14909 RHEA:18925 RHEA:12168 RHEA:23592 RHEA:38111 RHEA:27986 RHEA:58668 RHEA:20193 RHEA:78375 RHEA:63500	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	Aldo-keto reductase family 1 member A1 (EC 1.1.1.2) (EC 1.1.1.372) (EC 1.1.1.54) (Alcohol dehydrogenase [NADP(+)]) (Aldehyde reductase) (Glucuronate reductase) (EC 1.1.1.19) (Glucuronolactone reductase) (EC 1.1.1.20) (S-nitroso-CoA reductase) (ScorR) (EC 1.6.-.-)
O88267	RHEA:16645 RHEA:30135 RHEA:40119 RHEA:40059 RHEA:30139 RHEA:40147 RHEA:40139 RHEA:40131 RHEA:40723	Rattus norvegicus (Rat)	Acyl-coenzyme A thioesterase 1 (Acyl-CoA thioesterase 1) (EC 3.1.2.-) (CTE-I) (Inducible cytosolic acyl-coenzyme A thioester hydrolase) (LACH2) (ACH2) (Long chain acyl-CoA thioester hydrolase) (Long chain acyl-CoA hydrolase) (Palmitoyl-coenzyme A thioesterase) (EC 3.1.2.2)
O88531	RHEA:19233 RHEA:16645 RHEA:84099 RHEA:84103	Mus musculus (Mouse)	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.2) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)
O95749	RHEA:22408 RHEA:19361 RHEA:17653	Homo sapiens (Human)	Geranylgeranyl pyrophosphate synthase (GGPP synthase) (GGPPSase) (EC 2.5.1.-) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Farnesyltranstransferase) (EC 2.5.1.29) (Geranylgeranyl diphosphate synthase) (Geranyltranstransferase) (EC 2.5.1.10)
P05091	RHEA:16185 RHEA:25294 RHEA:69080 RHEA:19105 RHEA:16425 RHEA:69084 RHEA:67248 RHEA:42080 RHEA:13217 RHEA:67256 RHEA:67252 RHEA:87183 RHEA:80159 RHEA:80155	Homo sapiens (Human)	Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.19) (EC 1.2.1.24) (EC 1.2.1.3) (EC 1.2.1.36) (EC 1.2.1.46) (ALDH I) (ALDH class 2) (ALDH-2) (ALDH-E2) (Nitroglycerin reductase ALDH2) (EC 1.7.1.-)
P05369	RHEA:22408 RHEA:19361	Rattus norvegicus (Rat)	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Cholesterol-regulated 39 kDa protein) (CR 39) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)
P07308	RHEA:19721	Rattus norvegicus (Rat)	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta(9)-desaturase 1) (Delta-9 desaturase 1) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)
P07943	RHEA:12789 RHEA:59924 RHEA:59928 RHEA:27445 RHEA:25229 RHEA:37967 RHEA:59932 RHEA:14909 RHEA:25033 RHEA:54916 RHEA:54920 RHEA:23592 RHEA:38111 RHEA:59944 RHEA:58420 RHEA:58424 RHEA:58428 RHEA:58336 RHEA:45312 RHEA:12168 RHEA:58776 RHEA:58512 RHEA:58752 RHEA:58592 RHEA:58756	Rattus norvegicus (Rat)	Aldo-keto reductase family 1 member B1 (EC 1.1.1.21) (EC 1.1.1.300) (EC 1.1.1.372) (EC 1.1.1.54) (Aldehyde reductase) (Aldose reductase) (AR)
P08524	RHEA:22408 RHEA:19361	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)
P08635	RHEA:15057 RHEA:40059 RHEA:30135 RHEA:40119 RHEA:16645	Rattus norvegicus (Rat)	S-acyl fatty acid synthase thioesterase, medium chain (EC 3.1.2.14) (Medium-chain S-acyl fatty acid synthetase thioester hydrolase) (Oleoyl-ACP hydrolase) (Thioesterase II) (Thioesterase domain-containing protein 1)
