Entry	Rhea ID	Organism	Protein names
P56471	RHEA:23632	Sus scrofa (Pig)	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)
P70787	RHEA:18853 RHEA:16457 RHEA:15209 RHEA:13317 RHEA:18365	Gillisella vitis (Agrobacterium vitis)	Probable tartrate dehydrogenase/decarboxylase TtuC (TDH) (EC 1.1.1.93) (EC 4.1.1.73) (D-malate dehydrogenase [decarboxylating]) (EC 1.1.1.83)
P70792	RHEA:18853 RHEA:16457 RHEA:15209 RHEA:13317 RHEA:18365	Gillisella vitis (Agrobacterium vitis)	Probable tartrate dehydrogenase/decarboxylase TtuC' (TDH) (EC 1.1.1.93) (EC 4.1.1.73) (D-malate dehydrogenase [decarboxylating]) (EC 1.1.1.83)
Q44471	RHEA:18853 RHEA:16457 RHEA:15209 RHEA:13317 RHEA:18365	Gillisella vitis (Agrobacterium vitis)	Probable tartrate dehydrogenase/decarboxylase TtuC (TDH) (EC 1.1.1.93) (EC 4.1.1.73) (D-malate dehydrogenase [decarboxylating]) (EC 1.1.1.83)
Q5R678	RHEA:23632	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)
Q5SIJ1	RHEA:11900 RHEA:23632	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	Isocitrate/homoisocitrate dehydrogenase (EC 1.1.1.286) (Homoisocitrate dehydrogenase) (HICDH)
Q70FC9	RHEA:11428	Talaromyces variabilis (Penicillium variabile)	Glucose oxidase (GOX) (EC 1.1.3.4) (Beta-D-glucose:oxygen 1-oxido-reductase)
Q7NSA6	RHEA:19729	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK)	Acetoacetate decarboxylase (AAD) (AADase) (ADC) (EC 4.1.1.4)
Q8LG77	RHEA:23632	Arabidopsis thaliana (Mouse-ear cress)	Isocitrate dehydrogenase [NAD] catalytic subunit 6, mitochondrial (EC 1.1.1.41) (IDH-VI) (Isocitric dehydrogenase 6) (NAD(+)-specific ICDH 6)
Q92452	RHEA:11428	Talaromyces flavus	Glucose oxidase (GOD) (GOx) (EC 1.1.3.4) (Beta-D-glucose:oxygen 1-oxido-reductase)
Q93714	RHEA:23632	Caenorhabditis elegans	Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)
Q968X7	RHEA:17425	Cryptosporidium parvum	Pyruvate dehydrogenase [NADP(+)] (EC 1.2.1.51) (CpPNO) (Pyruvate:NADP(+) oxidoreductase)
Q99NA5	RHEA:23632	Rattus norvegicus (Rat)	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)
Q9USP8	RHEA:23632	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)
Q9VWH4	RHEA:23632	Drosophila melanogaster (Fruit fly)	Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)
