Entry	Rhea ID	Organism	Protein names
Q8L3C7	RHEA:20728	Streptomyces sp	L-glutamate oxidase precursor (LGOX) (EC 1.4.3.11) [Cleaved into: L-glutamate oxidase alpha chain; L-glutamate oxidase gamma chain; L-glutamate oxidase beta chain]
Q8L493	RHEA:15869 RHEA:16201	Arabidopsis thaliana (Mouse-ear cress)	D-amino-acid transaminase, chloroplastic (EC 2.6.1.21) (EC 4.1.3.38) (Aminodeoxychorismate lyase) (AtADCL) (Branched-chain-amino-acid aminotransferase-like protein 3)
Q8N8V2	RHEA:19669 RHEA:22156	Homo sapiens (Human)	Guanylate-binding protein 7 (EC 3.6.1.-) (EC 3.6.5.-) (GTP-binding protein 7) (GBP-7) (Guanine nucleotide-binding protein 7) (Guanylate-binding protein 4-like)
Q8NQ98	RHEA:10336 RHEA:17941	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534)	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)
Q8T9Z7	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750 RHEA:30643	Plasmodium falciparum	Purine nucleoside phosphorylase (EC 2.4.2.1) (S-methyl-5'-thioinosine phosphorylase) (EC 2.4.2.44)
Q8TGH6	RHEA:22156	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	Guanosine-diphosphatase (GDPase) (EC 3.6.1.42)
Q8VCF1	RHEA:36799 RHEA:64876 RHEA:22156 RHEA:35207	Mus musculus (Mouse)	Soluble calcium-activated nucleotidase 1 (SCAN-1) (EC 3.6.1.6) (Apyrase homolog)
Q8VPD4	RHEA:13781 RHEA:61224 RHEA:61236 RHEA:61240 RHEA:61248 RHEA:61260 RHEA:61264 RHEA:60996 RHEA:14437 RHEA:51404 RHEA:20728 RHEA:61284 RHEA:61344	Rhodococcus opacus (Nocardia opaca)	L-amino acid oxidase (L-AAO) (LAO) (roLAAO) (EC 1.4.3.2)
Q8WVQ1	RHEA:36799 RHEA:64876 RHEA:22156 RHEA:35207	Homo sapiens (Human)	Soluble calcium-activated nucleotidase 1 (SCAN-1) (EC 3.6.1.6) (Apyrase homolog) (Putative MAPK-activating protein PM09) (Putative NF-kappa-B-activating protein 107)
Q8ZP52	RHEA:10336 RHEA:17941	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (Iron-responsive protein-like) (IRP-like) (RNA-binding protein)
Q8ZRS8	RHEA:10336 RHEA:17941	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Aconitate hydratase B (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (Iron-responsive protein-like) (IRP-like) (RNA-binding protein)
Q91Z40	RHEA:19669 RHEA:22156	Mus musculus (Mouse)	Guanylate-binding protein 7 (EC 3.6.1.-) (EC 3.6.5.-) (GTP-binding protein 7) (GBP-7) (Guanine nucleotide-binding protein 7) (Guanylate-binding protein 4-like)
Q94A28	RHEA:10336	Arabidopsis thaliana (Mouse-ear cress)	Aconitate hydratase 2, mitochondrial (Aconitase 2) (mACO2) (EC 4.2.1.3) (Citrate hydro-lyase 2)
